,BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,job_new,reason_new
3993,0,20900,63038.0,86870.0,DebtCon,,3.0,0.0,0.0,113.69883344,0.0,16.0,38.732521813,3,1
3994,0,20900,45279.0,73814.0,DebtCon,Office,1.0,0.0,0.0,235.39555279,0.0,12.0,34.571844248,2,1
3995,1,20900,55000.0,79900.0,HomeImp,Other,2.5,0.0,0.0,45.631135531,1.0,14.0,34.669820788500004,3,2
3997,0,20900,69233.0,105434.0,DebtCon,Other,7.0,2.0,0.0,242.16425716,1.0,13.0,40.163650532,3,1
3998,0,20900,60553.0,91364.0,DebtCon,Office,1.0,0.0,0.0,75.563803334,0.0,22.0,37.411200653,2,1
4000,1,20900,122807.0,150896.0,DebtCon,Other,5.0,0.0,0.0,123.4795377,2.0,13.0,30.424481104,3,1
4002,0,20900,62615.0,87904.0,DebtCon,Office,5.0,0.0,0.0,177.86484921,1.0,15.0,36.831076151,2,1
4003,0,20900,133213.0,174787.0,,Mgr,26.0,0.0,4.0,332.08282636,1.0,27.0,32.346398825,1,1
4004,0,20900,63000.0,73849.0,HomeImp,Office,7.0,0.0,0.0,124.95599784,1.0,5.0,18.481293525,2,2
4005,0,20900,152994.0,117934.0,,ProfExe,4.0,0.0,0.0,98.50936023,3.0,34.0,32.313187157,4,1
4006,0,20900,58299.0,78684.0,DebtCon,,3.0,0.0,0.0,98.66282045,0.0,16.0,38.972003875,3,1
4007,0,21000,101678.0,144063.0,HomeImp,ProfExe,9.0,0.0,0.0,167.71839354,0.0,22.0,32.204926222,4,2
4008,0,21000,81848.0,109860.0,DebtCon,Other,7.0,0.0,0.0,173.78616163,1.0,24.0,40.057527407,3,1
4009,0,21000,53572.0,80048.0,DebtCon,Mgr,9.0,2.0,0.0,69.906569837,2.0,27.0,34.931086497,1,1
4010,0,21000,94063.0,139868.0,DebtCon,ProfExe,7.0,0.0,0.0,207.21003554,0.0,21.0,30.247822552,4,1
4011,0,21000,69097.0,105200.0,DebtCon,Other,7.0,1.0,0.0,237.82012891,1.0,13.0,40.305773569,3,1
4012,0,21000,63405.0,86804.0,DebtCon,Office,5.0,0.0,0.0,156.87275074,1.0,15.0,37.433784588,2,1
4013,0,21000,133430.0,189263.0,DebtCon,ProfExe,22.0,0.0,0.0,229.98699803,1.0,23.0,40.564121581,4,1
4015,1,21000,48735.0,71694.0,DebtCon,Other,8.0,0.0,0.0,48.498970842,3.0,10.0,32.921400637,3,1
4016,1,21000,63000.0,55000.0,DebtCon,Other,7.0,0.0,0.0,166.62473824,1.0,19.0,34.669820788500004,3,1
4017,0,21000,86545.0,118000.0,HomeImp,Mgr,9.9,0.0,0.0,121.76666667,2.0,24.0,34.669820788500004,1,2
4018,0,21000,64100.0,85100.0,DebtCon,Other,3.5,0.0,0.0,97.633333333,2.0,30.0,34.669820788500004,3,1
4019,0,21000,90267.0,134000.0,HomeImp,ProfExe,7.0,0.0,0.0,160.9,0.0,32.0,34.669820788500004,4,2
4020,0,21000,42000.0,67000.0,DebtCon,Other,7.0,0.0,0.0,66.633333333,2.0,19.0,34.669820788500004,3,1
4021,0,21000,87000.0,140000.0,DebtCon,ProfExe,22.0,1.0,0.0,163.36666667,1.0,25.0,34.669820788500004,4,1
4022,1,21000,110000.0,138000.0,DebtCon,Mgr,16.0,8.0,2.0,154.2,3.0,30.0,34.669820788500004,1,1
4023,1,21000,69231.0,95000.0,DebtCon,ProfExe,8.0,0.0,7.0,116.7,1.0,22.0,34.669820788500004,4,1
4024,1,21000,96000.0,125000.0,DebtCon,Sales,0.3,1.0,0.0,116.9,1.0,19.0,34.669820788500004,5,1
4025,1,21000,42000.0,67000.0,DebtCon,Office,7.0,0.0,0.0,65.966666667,2.0,18.0,34.669820788500004,2,1
4026,0,21000,67657.0,100606.0,HomeImp,Other,5.0,0.0,0.0,225.28527037,1.0,12.0,31.04430422,3,2
4027,0,21000,90425.0,97741.0,DebtCon,ProfExe,1.0,0.0,0.0,123.97280612,0.0,20.0,33.56414529,4,1
4028,0,21000,106011.0,173778.0,DebtCon,Office,7.0,0.0,0.0,223.76961057,3.0,24.0,40.564750356,2,1
4029,1,21000,52411.0,90031.0,,ProfExe,5.0,2.0,1.0,90.425474601,3.0,24.0,41.966249467,4,1
4030,0,21000,94019.0,134565.0,DebtCon,ProfExe,7.0,0.0,0.0,196.19790754,0.0,21.0,26.86773396,4,1
4031,0,21000,63000.0,91455.0,HomeImp,Other,7.0,0.0,0.0,174.42896876,1.0,15.0,38.593376406,3,2
4033,0,21000,65205.0,86313.0,DebtCon,,4.0,0.0,0.0,99.369470346,0.0,15.0,40.143170748,3,1
4034,0,21100,16110.0,54436.0,DebtCon,Other,24.0,0.0,2.0,207.20795161,1.0,25.0,28.093375587,3,1
4035,0,21100,48624.0,83448.0,,,7.0,0.0,0.0,166.62473824,1.0,19.0,39.671408305,3,1
4036,0,21100,55863.0,81406.0,DebtCon,Mgr,10.0,1.0,0.0,74.576426981,2.0,27.0,36.760275709,1,1
4037,0,21100,81389.0,123842.0,DebtCon,Other,9.0,0.0,0.0,285.04691618,1.0,17.0,37.13906786,3,1
4038,1,21100,72000.0,98000.0,DebtCon,Office,6.0,0.0,2.0,79.166666667,4.0,29.0,34.669820788500004,2,1
4039,0,21100,61427.0,83722.0,DebtCon,Other,19.0,0.0,0.0,220.55353362,0.0,21.0,32.72762776,3,1
4041,0,21100,91479.0,127110.0,DebtCon,Office,25.0,0.0,0.0,279.46823675,3.0,16.0,33.078522222,2,1
4042,0,21100,143487.0,180122.0,HomeImp,Mgr,7.0,0.0,0.0,324.1633286,0.0,16.0,43.251182523,1,2
4043,0,21100,63000.0,26450.0,DebtCon,ProfExe,6.0,1.0,0.0,112.57824309,0.0,19.0,19.842902485,4,1
4045,0,21200,85092.0,139345.0,DebtCon,Other,9.0,0.0,1.0,87.64505947,3.0,14.0,42.13884767,3,1
4046,0,21200,23088.0,56535.0,DebtCon,Other,27.0,0.0,1.0,216.1560174,0.0,24.0,27.395233882,3,1
4047,0,21200,103264.0,148968.0,HomeImp,ProfExe,8.0,0.0,0.0,161.85911856,1.0,22.0,34.548541271,4,2
4048,0,21200,109747.0,174666.0,DebtCon,Office,7.0,0.0,0.0,211.8072267,3.0,24.0,40.39483989,2,1
4049,0,21200,70096.0,108632.0,HomeImp,Other,4.0,0.0,0.0,200.01491752,1.0,13.0,29.641286443,3,2
4050,0,21200,44097.0,64703.0,DebtCon,Office,12.0,0.0,2.0,123.89394862,1.0,21.0,40.139231794,2,1
4051,1,21200,69212.0,106273.0,DebtCon,ProfExe,12.0,0.0,1.0,97.2311228,0.0,22.0,18.11489583,4,1
4052,0,21200,67272.0,107667.0,HomeImp,Other,5.0,0.0,0.0,224.12044079,0.0,12.0,30.510532094,3,2
4053,0,21200,62067.0,104579.0,HomeImp,Office,13.0,0.0,0.0,143.36452964,0.0,14.0,36.107667396,2,2
4055,0,21200,84117.0,118884.0,DebtCon,Other,9.0,0.0,0.0,302.20690049,2.0,16.0,36.190524264,3,1
4056,0,21200,48273.0,71102.0,DebtCon,Other,7.0,0.0,0.0,73.303097452,2.0,19.0,34.659259929,3,1
4057,0,21200,70400.0,96999.0,HomeImp,Office,14.0,0.0,0.0,135.26453705,0.0,13.0,38.823169631,2,2
4058,0,21200,55203.0,90639.0,DebtCon,Other,17.0,0.0,0.0,196.93374862,1.0,21.0,32.913874116,3,1
4060,0,21200,91759.0,95165.0,DebtCon,ProfExe,2.0,0.0,0.0,106.8357327,0.0,19.0,34.216689169,4,1
4061,0,21200,113648.0,145650.0,DebtCon,Office,11.0,0.0,1.0,231.01924428,0.0,24.0,41.559303671,2,1
4063,0,21300,58209.0,84200.0,DebtCon,Other,18.0,0.0,0.0,212.9322977,0.0,22.0,33.033146414,3,1
4064,0,21300,63263.0,94180.0,DebtCon,Office,1.0,0.0,0.0,138.34845525,1.0,22.0,35.549295097,2,1
4065,0,21300,104000.0,155250.0,DebtCon,Mgr,16.0,0.0,0.0,185.7,0.0,26.0,34.669820788500004,1,1
4066,0,21300,134578.0,176968.0,,Mgr,25.0,0.0,5.0,334.06591692,0.0,27.0,31.875771087,1,1
4067,0,21300,56729.0,114643.0,DebtCon,ProfExe,14.0,0.0,3.0,276.17016698,1.0,36.0,25.830883226,4,1
4068,0,21300,107012.0,159949.0,DebtCon,Mgr,15.0,0.0,0.0,166.08298277,0.0,26.0,33.355382668,1,1
4069,0,21300,145324.0,179995.0,DebtCon,ProfExe,5.0,0.0,0.0,199.47673517,5.0,42.0,39.839640135,4,1
4071,0,21300,28463.0,47537.0,DebtCon,Other,1.0,0.0,0.0,317.3006251,1.0,24.0,37.171638545,3,1
4072,0,21300,99613.0,147991.0,HomeImp,,7.0,0.0,0.0,166.62473824,1.0,19.0,38.497560593,3,2
4073,0,21300,67282.0,86861.0,DebtCon,Office,4.0,0.0,0.0,173.79250726,1.0,15.0,37.364528826,2,1
4074,0,21300,101524.0,141859.0,HomeImp,ProfExe,10.0,0.0,0.0,162.32211917,0.0,23.0,31.987636327,4,2
4076,0,21300,72450.0,88622.0,DebtCon,Other,3.0,0.0,0.0,117.21012608,1.0,29.0,32.66110554,3,1
4077,0,21300,94642.0,125062.0,DebtCon,Office,24.0,0.0,0.0,278.691315,2.0,17.0,32.988531805,2,1
4078,0,21300,74081.0,102810.0,DebtCon,Office,9.0,0.0,0.0,200.91114932,1.0,12.0,31.155585928,2,1
4079,0,21300,98507.0,125539.0,HomeImp,Mgr,0.0,0.0,1.0,311.32570371,0.0,19.0,42.227214966,1,2
4080,0,21300,68544.0,89908.0,DebtCon,Other,3.0,0.0,0.0,101.77402013,2.0,30.0,32.825450581,3,1
4082,0,21300,143676.0,181960.0,HomeImp,Mgr,8.0,0.0,0.0,313.18746512,0.0,17.0,43.645348659,1,2
4083,0,21300,66573.0,100519.0,DebtCon,Office,7.0,0.0,0.0,98.89218205,1.0,18.0,34.964141026,2,1
4084,1,21300,103989.0,143796.0,DebtCon,Other,9.0,2.0,0.0,135.23283605,3.0,20.0,44.382577891,3,1
4085,0,21400,88147.0,115000.0,DebtCon,Self,3.0,0.0,0.0,213.23333333,2.0,27.0,34.669820788500004,6,1
4086,0,21400,77794.0,105330.0,DebtCon,Other,7.0,0.0,0.0,187.37085369,1.0,24.0,38.188345011,3,1
4087,0,21400,96016.0,135783.0,DebtCon,Mgr,14.0,0.0,0.0,169.01613785,2.0,25.0,35.612024807,1,1
4088,0,21400,134041.0,163103.0,DebtCon,ProfExe,6.0,1.0,0.0,172.03106931,0.0,38.0,19.637068751,4,1
4089,0,21400,85609.0,108469.0,DebtCon,Mgr,24.0,0.0,1.0,306.18366191,0.0,43.0,39.919289908,1,1
4091,1,21400,104657.0,147364.0,DebtCon,Other,7.0,2.0,0.0,149.25448005,2.0,20.0,46.305072149,3,1
4092,0,21400,75563.0,96159.0,DebtCon,Other,7.0,1.0,0.0,248.64649535,2.0,13.0,42.176585064,3,1
4094,0,21400,113053.0,147467.0,DebtCon,Office,11.0,0.0,2.0,219.1538803,0.0,24.0,41.824914424,2,1
4095,0,21400,90912.0,121714.0,DebtCon,Self,3.0,0.0,0.0,221.51542597,2.0,26.0,34.885541428,6,1
4096,0,21400,44573.0,80915.0,,,7.0,0.0,0.0,166.62473824,1.0,19.0,37.827218756,3,1
4097,0,21400,49459.0,69461.0,DebtCon,Other,25.0,0.0,0.0,314.6389579,2.0,32.0,35.982083645,3,1
4099,0,21400,92241.0,133791.0,DebtCon,Other,11.0,0.0,0.0,81.446380314,3.0,15.0,41.395461831,3,1
4100,0,21400,7259.0,24770.0,DebtCon,Other,7.0,0.0,0.0,62.26356587,2.0,18.0,41.576700518,3,1
4101,0,21400,41671.0,103427.0,HomeImp,Other,6.0,0.0,0.0,122.15334415,0.0,15.0,31.614679534,3,2
4102,0,21400,70112.0,94849.0,DebtCon,Other,4.0,0.0,0.0,109.78032096,1.0,29.0,35.630504854,3,1
4103,0,21400,143151.0,185014.0,HomeImp,Mgr,7.0,0.0,0.0,314.98428693,0.0,17.0,43.10300163,1,2
4104,0,21400,128095.0,167824.0,DebtCon,ProfExe,6.0,0.0,0.0,180.41735424,0.0,38.0,17.495700487,4,1
4105,1,21400,95147.0,132304.0,DebtCon,Office,7.0,1.0,5.0,206.12766482,1.0,18.0,36.235665389,2,1
4106,0,21500,100727.0,146904.0,HomeImp,ProfExe,11.0,0.0,0.0,153.22388819,1.0,23.0,34.965962753,4,2
4107,1,21500,84048.0,115705.0,DebtCon,ProfExe,10.0,0.0,1.0,122.28979153,1.0,30.0,49.379729141,4,1
4108,0,21500,9579.0,30807.0,DebtCon,Other,7.0,0.0,0.0,58.117463621,2.0,19.0,42.49201034,3,1
4109,0,21500,107799.0,160526.0,DebtCon,Mgr,16.0,0.0,0.0,195.48568002,0.0,25.0,32.378768136,1,1
4110,0,21500,110712.0,178045.0,DebtCon,Office,6.0,0.0,0.0,212.60407973,4.0,24.0,43.310856295,2,1
4111,0,21500,141688.0,184241.0,HomeImp,Mgr,8.0,0.0,0.0,311.42612789,0.0,16.0,44.590155228,1,2
4112,0,21500,25984.0,47386.0,DebtCon,Other,1.0,0.0,0.0,305.84971646,1.0,25.0,36.600613063,3,1
4114,0,21500,135899.0,186976.0,DebtCon,ProfExe,18.0,0.0,0.0,227.34748644,1.0,24.0,42.660677489,4,1
4115,0,21500,96993.0,143240.0,DebtCon,ProfExe,20.0,0.0,0.0,173.34166492,0.0,25.0,39.858726886,4,1
4117,0,21500,90000.0,111500.0,DebtCon,Other,24.0,0.0,0.0,243.5,1.0,27.0,34.669820788500004,3,1
4118,0,21500,18875.0,42500.0,DebtCon,Other,27.0,0.0,0.0,304.36666667,1.0,13.0,34.669820788500004,3,1
4119,0,21500,153783.0,191069.0,DebtCon,ProfExe,10.0,0.0,0.0,105.35993104,0.0,23.0,31.792387827,4,1
4120,0,21500,71636.0,96678.0,HomeImp,Office,13.0,0.0,0.0,135.94054149,0.0,13.0,37.872473718,2,2
4121,0,21500,30546.0,53300.0,DebtCon,Other,1.0,0.0,0.0,319.78080229,1.0,25.0,33.449009861,3,1
4122,0,21500,47451.0,78645.0,,,7.0,0.0,0.0,166.62473824,1.0,19.0,38.46833167,3,1
4123,0,21500,94310.0,142986.0,DebtCon,ProfExe,22.0,1.0,0.0,170.20499962,0.0,25.0,39.566646239,4,1
4124,0,21500,90321.0,103778.0,DebtCon,ProfExe,2.0,0.0,0.0,128.64278574,0.0,20.0,34.282675916,4,1
4125,0,21500,35300.0,78810.0,HomeImp,Other,25.0,0.0,0.0,261.86666667,1.0,7.0,34.669820788500004,3,2
4126,0,21500,10193.0,75649.0,DebtCon,Office,7.0,0.0,0.0,247.81397141,0.0,22.0,39.148512421,2,1
4127,0,21500,67377.0,86502.0,DebtCon,Office,5.0,0.0,0.0,158.64070667,1.0,15.0,37.754842589,2,1
4128,0,21500,58646.0,90807.0,DebtCon,Other,17.0,0.0,0.0,196.80879268,1.0,22.0,31.697960362,3,1
4129,1,21600,144276.0,190797.0,DebtCon,Mgr,0.0,1.0,4.0,313.42732166,2.0,18.0,37.971354949,1,1
4130,0,21600,30022.0,51337.0,DebtCon,Other,0.0,0.0,0.0,312.19978392,1.0,25.0,35.379681226,3,1
4131,0,21600,45421.0,75632.0,DebtCon,Office,2.0,0.0,1.0,230.24223467,0.0,11.0,33.457380881,2,1
4132,0,21600,105654.0,155460.0,DebtCon,Mgr,16.0,0.0,0.0,193.04880318,0.0,25.0,33.600608463,1,1
4133,0,21600,77139.0,185494.0,,Other,11.0,0.0,0.0,358.42842429,0.0,17.0,33.167431222,3,1
4134,0,21600,36777.0,68300.0,DebtCon,Office,11.0,0.0,2.0,121.49424873,0.0,22.0,41.138299388,2,1
4135,0,21600,105759.0,139002.0,DebtCon,Office,11.0,0.0,2.0,213.03452176,0.0,24.0,40.903058402,2,1
4136,0,21600,61797.0,109007.0,DebtCon,ProfExe,14.0,0.0,2.0,267.88778988,0.0,35.0,26.092171525,4,1
4137,0,21600,63000.0,65935.0,HomeImp,Office,8.0,0.0,0.0,111.06809784,1.0,5.0,19.429084265,2,2
4138,0,21600,70832.0,96503.0,HomeImp,Office,13.0,0.0,0.0,136.39714173,0.0,14.0,37.580530415,2,2
4139,0,21600,41105.0,65411.0,DebtCon,Other,25.0,0.0,0.0,303.23405271,3.0,32.0,35.247327711,3,1
4141,0,21600,106308.0,147378.0,HomeImp,,7.0,0.0,0.0,166.62473824,1.0,19.0,39.137644634,3,2
4142,0,21600,66711.0,105267.0,HomeImp,Office,13.0,0.0,0.0,145.93538381,0.0,14.0,37.114915588,2,2
4144,0,21600,108923.0,142716.0,HomeImp,ProfExe,9.0,0.0,0.0,162.44691401,0.0,23.0,33.41977874,4,2
4145,0,21600,63000.0,54212.0,DebtCon,Other,7.0,0.0,1.0,303.43333333,0.0,19.0,34.669820788500004,3,1
4146,1,21600,154991.0,86699.5,DebtCon,Self,7.0,2.0,4.0,165.60083001,0.0,43.0,38.014917273,6,1
4147,0,21600,43449.0,68744.0,DebtCon,Office,11.0,0.0,1.0,121.95099104,1.0,22.0,40.916477381,2,1
4148,0,21600,93937.0,147792.0,DebtCon,ProfExe,23.0,0.0,0.0,156.6673122,0.0,25.0,40.190636075,4,1
4149,0,21600,94477.0,135936.0,DebtCon,ProfExe,7.0,0.0,0.0,205.01683542,0.0,20.0,26.800946168,4,1
4150,0,21700,58363.0,78411.0,DebtCon,,5.0,0.0,0.0,104.17477035,0.0,16.0,38.188435476,3,1
4151,0,21700,56822.0,78399.0,DebtCon,Mgr,10.0,1.0,0.0,70.691072722,3.0,28.0,36.610540064,1,1
4152,0,21700,70252.0,186320.0,,Other,11.0,0.0,0.0,356.88649897,1.0,16.0,30.184001338,3,1
4154,0,21700,8606.0,75530.0,DebtCon,Office,7.0,0.0,0.0,257.12072182,0.0,21.0,38.739218905,2,1
4155,0,21700,60792.0,14580.0,DebtCon,Other,5.0,0.0,0.0,62.856356954,1.0,17.0,40.315819301,3,1
4156,0,21700,29258.0,53807.0,DebtCon,Other,0.0,0.0,0.0,300.6792922,1.0,24.0,35.698017435,3,1
4158,0,21700,45640.0,67023.0,DebtCon,Other,25.0,0.0,0.0,293.76207666,1.0,32.0,34.285372575,3,1
4159,0,21700,24771.0,48361.0,DebtCon,Other,0.0,0.0,0.0,309.02844551,1.0,24.0,33.877264297,3,1
4160,0,21700,29500.0,53943.0,DebtCon,ProfExe,14.0,0.0,0.0,185.68207969,1.0,19.0,37.751545837,4,1
4161,1,21700,92382.0,168708.0,,Mgr,13.0,2.0,5.0,249.24276294,1.0,24.0,29.369026403,1,1
4162,0,21700,69000.0,98000.0,DebtCon,Mgr,2.0,0.0,0.0,232.06666667,5.0,24.0,34.669820788500004,1,1
4163,0,21700,93025.0,140438.0,HomeImp,ProfExe,5.0,0.0,0.0,166.17765781,0.0,32.0,32.775079361,4,2
4164,0,21700,93868.0,147228.0,DebtCon,ProfExe,22.0,0.0,0.0,153.68459626,0.0,25.0,39.533954235,4,1
4165,0,21700,47024.0,71628.0,DebtCon,ProfExe,10.0,0.0,0.0,177.60206564,1.0,41.0,37.125361745,4,1
4166,0,21700,45697.0,68144.0,DebtCon,Office,5.0,0.0,0.0,166.87103568,1.0,27.0,36.408315428,2,1
4167,0,21700,20627.0,52040.0,DebtCon,Other,26.0,0.0,2.0,199.98543166,0.0,25.0,27.117689551,3,1
4168,0,21700,91637.0,126105.0,HomeImp,Mgr,10.0,0.0,0.0,131.87535395,1.0,23.0,30.961292024,1,2
4169,0,21700,59947.0,94103.0,DebtCon,Office,0.0,0.0,0.0,154.55254739,1.0,21.0,34.771708596,2,1
4170,0,21700,88313.0,139567.0,DebtCon,Other,11.0,0.0,0.0,89.839558205,3.0,14.0,39.09887429,3,1
4171,0,21700,128841.0,172954.0,DebtCon,ProfExe,4.0,0.0,0.0,165.31028179,0.0,37.0,20.342810799,4,1
4172,0,21700,72180.0,93427.0,DebtCon,Other,2.0,0.0,0.0,115.52948936,1.0,29.0,33.45667038,3,1
4174,1,21700,24984.0,92297.0,DebtCon,Other,26.0,0.0,6.0,238.36963726,1.0,20.0,16.397160872,3,1
4176,1,21800,21000.0,45000.0,,ProfExe,20.0,0.0,0.0,256.7,1.0,19.0,34.669820788500004,4,1
4177,0,21800,32335.0,49621.0,HomeImp,Self,3.0,1.0,0.0,115.13020763,1.0,10.0,26.926021471,6,2
4179,0,21800,90065.0,122335.0,DebtCon,Self,3.0,0.0,0.0,212.69546756,1.0,26.0,34.84691939,6,1
4181,0,21800,63000.0,25566.0,DebtCon,ProfExe,8.0,0.0,0.0,114.54175113,1.0,19.0,21.825631046,4,1
4182,0,21800,82817.0,114732.0,DebtCon,Other,7.0,0.0,0.0,190.0874448,1.0,24.0,40.748211757,3,1
4183,0,21800,67305.0,99006.0,DebtCon,Other,7.0,2.0,1.0,245.08777445,1.0,14.0,41.567662749,3,1
4184,0,21800,63000.0,60392.0,DebtCon,Other,7.0,0.0,1.0,300.84142875,0.0,18.0,39.419136583,3,1
4185,0,21800,48162.0,70361.0,DebtCon,Office,2.0,0.0,0.0,227.98627911,0.0,12.0,36.061816398,2,1
4186,1,21800,99753.0,128000.0,HomeImp,ProfExe,15.0,1.0,2.0,286.1,3.0,26.0,34.669820788500004,4,2
4187,0,21800,107271.0,161219.0,DebtCon,Mgr,15.0,0.0,0.0,187.29747694,0.0,26.0,31.556948739,1,1
4188,0,21800,96709.0,123613.0,DebtCon,Self,3.0,0.0,0.0,218.73033314,2.0,27.0,35.874494554,6,1
4189,0,21800,133812.0,166893.0,DebtCon,ProfExe,6.0,0.0,0.0,169.76714449,0.0,37.0,20.059527176,4,1
4190,0,21800,41582.0,71574.0,DebtCon,Other,25.0,0.0,0.0,308.73705314,2.0,32.0,34.369367561,3,1
4191,0,21800,63000.0,59736.0,DebtCon,Other,7.0,0.0,0.0,304.73693031,0.0,18.0,36.713113714,3,1
4192,1,21800,76324.0,102287.0,DebtCon,Office,6.0,0.0,1.0,61.641325377,4.0,29.0,41.03238603,2,1
4194,0,21900,53598.0,74780.0,DebtCon,ProfExe,10.0,0.0,1.0,191.55190932,1.0,42.0,40.49010197,4,1
4196,0,21900,63967.0,102113.0,DebtCon,Office,10.0,0.0,0.0,107.44989467,2.0,19.0,36.183734398,2,1
4197,0,21900,91327.0,139106.0,DebtCon,ProfExe,7.0,0.0,0.0,201.68554815,0.0,21.0,30.019555132,4,1
4198,0,21900,91767.0,141897.0,DebtCon,ProfExe,7.0,0.0,0.0,207.65328952,0.0,21.0,28.216739433,4,1
4199,0,21900,104379.0,144850.0,HomeImp,,7.0,0.0,0.0,166.62473824,1.0,19.0,38.010733984,3,2
4200,0,21900,51861.0,68951.0,DebtCon,ProfExe,10.0,0.0,0.0,188.97861712,0.0,42.0,38.999754155,4,1
4202,0,21900,62387.0,113827.0,DebtCon,ProfExe,15.0,0.0,3.0,281.05914082,1.0,36.0,26.031709113,4,1
4203,0,21900,66859.0,104878.0,DebtCon,Office,7.0,0.0,1.0,116.5339256,1.0,18.0,38.884826945,2,1
4204,0,21900,10421.0,24808.0,DebtCon,Other,7.0,0.0,0.0,61.286698451,2.0,19.0,40.016621624,3,1
4205,1,21900,108000.0,144940.0,DebtCon,Other,13.0,0.0,0.0,260.76666667,1.0,22.0,34.669820788500004,3,1
4206,0,21900,61468.0,87450.0,DebtCon,Office,5.0,0.0,0.0,166.61081662,1.0,16.0,38.201210401,2,1
4207,0,21900,53458.0,77455.0,DebtCon,ProfExe,10.0,0.0,0.0,192.88774922,1.0,42.0,40.956310782,4,1
4208,0,21900,61423.0,103075.0,DebtCon,Office,7.0,0.0,1.0,125.52302355,1.0,17.0,37.006766746,2,1
4209,0,21900,70152.0,188365.0,,Other,9.0,0.0,0.0,367.54149045,0.0,17.0,32.692515336,3,1
4210,0,21900,61838.0,92091.0,DebtCon,Office,5.0,0.0,0.0,171.57670006,1.0,16.0,37.800400889,2,1
4211,0,21900,148955.0,118862.0,,ProfExe,6.0,0.0,0.0,93.92588206,3.0,34.0,30.322114625,4,1
4212,0,21900,63000.0,57036.0,DebtCon,Other,7.0,0.0,0.0,308.60344479,0.0,18.0,39.2346081,3,1
4213,0,21900,94320.0,140698.0,DebtCon,ProfExe,7.0,0.0,0.0,208.24175781,0.0,20.0,29.188979738,4,1
4214,0,21900,105787.0,142466.0,HomeImp,ProfExe,8.0,0.0,0.0,145.37717658,0.0,22.0,32.333899345,4,2
4215,0,22000,142072.0,181484.0,DebtCon,ProfExe,6.0,0.0,0.0,162.53864032,5.0,42.0,41.270820127,4,1
4216,0,22000,36738.0,100040.0,HomeImp,Other,6.0,0.0,0.0,138.94245756,0.0,14.0,30.78315421,3,2
4217,0,22000,71664.0,98015.0,DebtCon,Mgr,9.0,0.0,0.0,191.31360881,1.0,19.0,34.921021057,1,1
4219,0,22000,63000.0,72304.0,HomeImp,Office,9.0,0.0,0.0,120.53201836,2.0,4.0,20.176213451,2,2
4220,0,22000,15774.0,60115.0,DebtCon,Other,27.0,0.0,1.0,213.41423807,0.0,24.0,25.576809652,3,1
4221,0,22000,54010.0,97800.0,DebtCon,ProfExe,1.0,0.0,0.0,192.73333333,0.0,26.0,34.669820788500004,4,1
4222,0,22000,64000.0,89000.0,DebtCon,ProfExe,8.0,1.0,1.0,133.26666667,4.0,26.0,34.669820788500004,4,1
4223,0,22000,48000.0,80990.0,DebtCon,Mgr,6.0,0.0,0.0,262.73333333,2.0,26.0,34.669820788500004,1,1
4224,0,22000,71858.0,99000.0,DebtCon,Other,18.0,0.0,0.0,201.86666667,1.0,13.0,34.669820788500004,3,1
4226,1,22000,74200.0,109800.0,DebtCon,ProfExe,1.0,1.0,0.0,317.53333333,4.0,42.0,34.669820788500004,4,1
4227,1,22000,96127.0,122000.0,DebtCon,Mgr,24.0,0.0,2.0,301.3,3.0,36.0,34.669820788500004,1,1
4228,1,22000,92000.0,86699.5,DebtCon,Office,4.0,0.0,12.0,218.0,1.0,39.0,34.669820788500004,2,1
4230,0,22000,81668.0,123978.0,DebtCon,Other,8.0,0.0,0.0,285.14175022,1.0,16.0,37.417108014,3,1
4231,0,22000,76367.0,103928.0,DebtCon,Other,20.0,0.0,0.0,202.57815197,1.0,13.0,38.717194911,3,1
4232,0,22000,88898.0,121357.0,HomeImp,Mgr,12.0,0.0,0.0,115.8322132,2.0,24.0,31.108960859,1,2
4233,0,22000,143355.0,183799.0,DebtCon,ProfExe,6.0,0.0,0.0,174.84628965,3.0,43.0,42.221164626,4,1
4234,0,22000,70139.0,95042.0,DebtCon,Other,2.0,0.0,0.0,97.908582906,2.0,29.0,32.524528239,3,1
4236,0,22000,53212.0,85006.0,DebtCon,Other,20.0,0.0,0.0,218.48411292,1.0,21.0,32.855701395,3,1
4237,0,22000,61251.0,91744.0,DebtCon,Office,0.0,0.0,0.0,145.48915532,0.0,21.0,34.347908749,2,1
4239,0,22100,69697.0,102155.0,HomeImp,Mgr,13.0,0.0,0.0,164.78494744,0.0,28.0,36.278473908,1,2
4240,0,22100,92724.0,126348.0,HomeImp,Mgr,11.0,0.0,0.0,122.26578117,1.0,24.0,30.843505268,1,2
4241,0,22100,84114.0,97775.0,HomeImp,,8.0,0.0,0.0,166.62473824,1.0,19.0,34.669820788500004,3,2
4242,0,22100,95351.0,117905.0,DebtCon,Other,25.0,0.0,0.0,233.74845181,1.0,27.0,41.52372299,3,1
4243,0,22100,60396.0,101741.0,DebtCon,Office,8.0,0.0,0.0,97.023226329,1.0,17.0,35.681521324,2,1
4245,0,22100,24000.0,49000.0,DebtCon,Other,14.4,0.0,0.0,109.56666667,2.0,25.0,34.669820788500004,3,1
